"","player_name","web_scraped_team","dob","height"
"4028","Scott McMahon","North Melbourne",1986-06-02,184
"4029","Dean McRae","North Melbourne",1968-11-12,186
"4030","Anthony Mellington","North Melbourne",1974-07-27,187
"4031","Graeme Melrose","North Melbourne",1949-04-20,177
"4032","Conor Meredith","North Melbourne",1989-05-08,186
"4033","Dick Michalczyk","North Melbourne",1950-11-05,191
"4034","Dion Miles","North Melbourne",1978-08-09,176
"4035","Stan Mitchell","North Melbourne",1952-02-20,180
"4036","Ken Montgomery","North Melbourne",1951-01-05,184
"4037","Ron Montgomery","North Melbourne",1952-07-25,188
"4038","Cameron Mooney","North Melbourne",1979-09-26,195
"4039","Peter Moore","North Melbourne",1957-01-11,198
"4040","Terry Moore","North Melbourne",1951-08-06,196
"4041","Brad Moran","North Melbourne",1986-09-29,201
"4042","Alex Morgan","North Melbourne",1996-01-28,182
"4043","Digby Morrell","North Melbourne",1979-10-10,191
"4044","John Mossop","North Melbourne",1959-06-14,196
"4045","Daniel Motlop","North Melbourne",1982-03-16,185
"4046","Shannon Motlop","North Melbourne",1978-08-18,182
"4047","Declan Mountford","North Melbourne",1997-02-13,181
"4048","John Moylan","North Melbourne",1953-01-11,183
"4049","Russell Muir","North Melbourne",1954-07-12,180
"4050","Aaron Mullett","North Melbourne",1992-02-23,184
"4051","Brian Mulvihill","North Melbourne",1947-11-17,193
"4052","Dennis Munari","North Melbourne",1948-04-18,178
"4053","Danny Murphy","North Melbourne",1960-02-08,180
"4054","John Murphy","North Melbourne",1949-11-20,183
"4055","Michael Murphy","North Melbourne",1965-09-08,188
"4056","Thomas Murphy","North Melbourne",1998-01-19,189
"4057","Damien Murray","North Melbourne",1970-12-06,199
"4058","Brendan Mutimer","North Melbourne",1963-10-19,182
"4059","Robin Nahas","North Melbourne",1987-11-10,176
"4060","Gordon Narrier","North Melbourne",1998-11-27,187
"4061","Brian Neal","North Melbourne",1948-05-14,185
"4062","Bill Nettlefold","North Melbourne",1953-04-24,178
"4063","Trent Nichols","North Melbourne",1969-04-07,173
"4064","Daniel Nielson","North Melbourne",1996-05-09,194
"4065","Brad Nimmo","North Melbourne",1959-02-03,190
"4066","Mick Nolan","North Melbourne",1949-11-09,194
"4067","Rick Norman","North Melbourne",1963-07-25,186
"4068","Brayden Norris","North Melbourne",1991-11-27,186
"4069","Bill Nunn","North Melbourne",1951-05-06,183
"4070","Daryl O'Brien","North Melbourne",1941-09-10,179
"4071","Alan Obst","North Melbourne",1987-05-19,192
"4072","Mark O'Donoghue","North Melbourne",1967-07-10,177
"4073","Paul O'Donoghue","North Melbourne",1954-06-02,189
"4074","Darren Ogier","North Melbourne",1963-02-02,184
"4075","Red Og Murphy","North Melbourne",2000-10-11,185
"4076","Nathan O'Keefe","North Melbourne",1990-08-17,193
"4077","Ricky Olarenshaw","North Melbourne",1973-02-01,179
"4078","Denis Pagan","North Melbourne",1947-09-24,183
"4079","Ryan Pagan","North Melbourne",1977-07-12,180
"4080","Glenn Page","North Melbourne",1970-03-24,183
"4081","Barry Pascoe","North Melbourne",1944-01-23,183
"4082","Bob Pascoe","North Melbourne",1941-02-15,191
"4083","Michael Passmore","North Melbourne",1964-12-20,187
"4084","Glenn Payne","North Melbourne",1958-09-24,178
"4085","Cameron Pedersen","North Melbourne",1987-03-17,193
"4086","Justin Perkins","North Melbourne",1983-07-01,188
"4087","Adrian Perry","North Melbourne",1941-05-09,180
"4088","Joel Perry","North Melbourne",1985-06-18,196
"4089","John Perry","North Melbourne",1945-03-13,183
"4090","Len Peterson","North Melbourne",1946-06-30,178
"4091","Robert Peterson","North Melbourne",1952-05-15,178
"4092","Angelo Petraglia","North Melbourne",1963-06-03,172
"4093","Drew Petrie","North Melbourne",1982-10-15,197
"4094","Lance Picioane","North Melbourne",1980-06-07,183
"4095","Bill Picken","North Melbourne",1956-06-07,185
"4096","Liam Pickering","North Melbourne",1968-09-09,184
"4097","Byron Pickett","North Melbourne",1977-08-11,179
"4098","Martin Pike","North Melbourne",1972-11-14,189
"4099","Jasper Pittard","North Melbourne",1991-04-01,186
"4100","Bradley Plain","North Melbourne",1969-09-25,184
"4101","Roger Podolczak","North Melbourne",1958-04-18,177
"4102","Mark Porter","North Melbourne",1976-10-11,199
"4103","Mark Powell","North Melbourne",1984-03-15,193
"4104","Sam Power","North Melbourne",1983-02-07,190
"4105","Daniel Pratt","North Melbourne",1983-03-21,185
"4106","David Pretty","North Melbourne",1951-04-02,178
"4107","Ross Price","North Melbourne",1944-02-12,183
"4108","Robert Pyman","North Melbourne",1971-10-06,180
"4109","Mike Quade","North Melbourne",1944-09-16,193
"4110","Roy Ramsay","North Melbourne",1956-01-03,180
"4111","John Rantall","North Melbourne",1943-12-09,182
"4112","Brady Rawlings","North Melbourne",1981-06-10,184
"4113","Jade Rawlings","North Melbourne",1977-10-09,196
"4114","Farren Ray","North Melbourne",1986-03-23,187
"4115","Michael Redenbach","North Melbourne",1949-11-01,183
"4116","Michael Reeves","North Melbourne",1959-02-07,187
"4117","Keenan Reynolds","North Melbourne",1969-01-07,188
"4118","Cameron Richardson","North Melbourne",1987-12-02,189
"4119","Max Richardson","North Melbourne",1948-12-24,183
"4120","Wayne Richardson","North Melbourne",1946-12-08,179
"4121","Matt Riggio","North Melbourne",1988-03-14,188
"4122","Ben Robbins","North Melbourne",1976-12-27,181
"4123","Mark Roberts","North Melbourne",1965-06-28,190
"4124","Rohan Robertson","North Melbourne",1961-08-21,178
"4125","Shane Robertson","North Melbourne",1962-12-10,179
"4126","Peter Robinson","North Melbourne",1953-02-15,185
"4127","Saverio Rocca","North Melbourne",1973-11-20,195
"4128","Anthony Rock","North Melbourne",1970-09-29,175
"4129","Dave Rogers","North Melbourne",1942-03-27,182
"4130","Jose Romero","North Melbourne",1971-08-01,173
"4131","Ben Ross","North Melbourne",1988-09-21,179
"4132","Brendan Ryan","North Melbourne",1964-07-01,188
"4133","Graham Ryan","North Melbourne",1940-08-28,185
"4134","Phil Ryan","North Melbourne",1951-05-14,191
"4135","Robert Saggers","North Melbourne",1965-08-05,185
"4136","Reg Sanders","North Melbourne",1947-01-01,185
"4137","Edward Sansbury","North Melbourne",1983-11-26,183
"4138","Glen Scanlon","North Melbourne",1956-04-07,180
"4139","Daryl Schimmelbusch","North Melbourne",1954-12-30,165
"4140","Wayne Schimmelbusch","North Melbourne",1953-01-19,179
"4141","John Scholes","North Melbourne",1950-01-05,169
"4142","Ben Schwarze","North Melbourne",1983-08-24,190
"4143","Wayne Schwass","North Melbourne",1968-11-27,180
"4144","Matthew Scott","North Melbourne",1991-04-12,186
"4145","Robert Scott","North Melbourne",1969-03-01,173
"4146","Colin Seery","North Melbourne",1957-10-01,182
"4147","Ray Shaw","North Melbourne",1954-04-27,175
"4148","Brad Sholl","North Melbourne",1972-11-10,184
"4149","Craig Sholl","North Melbourne",1967-12-30,189
"4150","Kris Shore","North Melbourne",1985-03-23,191
"4151","William Sierakowski","North Melbourne",1990-07-26,187
"4152","Adam Simpson","North Melbourne",1976-02-16,185
"4153","Jess Sinclair","North Melbourne",1978-08-26,183
"4154","Brad Smith","North Melbourne",1948-12-03,193
"4155","Doug Smith","North Melbourne",1957-12-20,193
"4156","Dylan Smith","North Melbourne",1982-07-18,175
"4157","Jesse W. Smith","North Melbourne",1986-06-29,191
"4158","Josh Smith","North Melbourne",1986-03-05,195
"4159","Lindsay Smith","North Melbourne",1980-02-29,199
"4160","Peter Smith","North Melbourne",1960-01-26,185
"4161","Rob Smith","North Melbourne",1951-05-26,191
"4162","Ross Smith","North Melbourne",1965-02-03,184
"4163","Shaun Smith","North Melbourne",1969-06-22,184
"4164","Ken Snell","North Melbourne",1942-08-15,185
"4165","Paul Spargo","North Melbourne",1966-10-09,182
"4166","John Spaull","North Melbourne",1977-08-20,184
"4167","Benjamin Speight","North Melbourne",1990-05-02,183
"4168","Peter Spencer","North Melbourne",1956-01-11,178
"4169","Justin Staritski","North Melbourne",1970-07-10,181
"4170","Darren Steele","North Melbourne",1966-04-13,183
"4171","Brad Stephens","North Melbourne",1979-07-11,186
"4172","Anthony Stevens","North Melbourne",1971-07-02,178
"4173","Danny Stevens","North Melbourne",1976-11-10,180
"4174","Mark Stevens","North Melbourne",1975-10-25,194
"4175","Michael Stevens","North Melbourne",1980-11-07,179
"4176","Jamie Stevenson","North Melbourne",1966-04-15,191
"4177","Peter Steward","North Melbourne",1942-01-27,191
"4178","Michael Stilo","North Melbourne",1951-11-08,179
"4179","Darryl Sutton","North Melbourne",1952-07-27,183
"4180","Andrew Swallow","North Melbourne",1987-06-02,182
"4181","Kevin Sykes","North Melbourne",1946-02-15,188
"4182","Brian Symes","North Melbourne",1952-09-22,183
"4183","Xavier Tanner","North Melbourne",1956-05-02,183
"4184","Matthew Taylor","North Melbourne",1997-03-27,187
"4185","Peter Taylor","North Melbourne",1954-08-25,189
"4186","Ray Taylor","North Melbourne",1947-05-06,185
"4187","David Teague","North Melbourne",1981-05-05,186
"4188","Noel Teasdale","North Melbourne",1938-01-02,188
"4189","Josh Thewlis","North Melbourne",1984-07-20,189
"4190","Tony Thiessen","North Melbourne",1942-05-25,183
"4191","Grant Thomas","North Melbourne",1958-02-14,186
"4192","Lindsay Thomas","North Melbourne",1988-02-29,180
"4193","Ian Thompson","North Melbourne",1949-06-26,183
"4194","Len Thompson","North Melbourne",1947-08-27,200
"4195","Nathan Thompson","North Melbourne",1978-02-14,194
"4196","Scott Thompson","North Melbourne",1986-05-09,193
"4197","Cameron Thurley","North Melbourne",1981-11-26,183
"4198","Joel Tippett","North Melbourne",1988-10-26,197
"4199","David Trotter","North Melbourne",1986-03-04,186
"4200","Leigh Tudor","North Melbourne",1969-09-25,176
"4201","Mario Turco","North Melbourne",1956-03-21,179
"4202","Callum Urch","North Melbourne",1984-07-21,185
"4203","Gavin Urquhart","North Melbourne",1988-05-18,181
"4204","Steven Venner","North Melbourne",1969-09-05,200
"4205","Ed Vickers-Willis","North Melbourne",1996-03-28,190
"4206","John Waddington","North Melbourne",1938-05-24,183
"4207","Doug Wade","North Melbourne",1941-10-16,188
"4208","Corey Wagner","North Melbourne",1997-03-23,181
"4209","Jarrad Waite","North Melbourne",1983-02-04,194
"4210","Eric Wallace","North Melbourne",1988-12-13,197
"4211","Ben Warren","North Melbourne",1989-02-11,186
"4212","Max Warren","North Melbourne",1993-01-29,181
"4213","Ashley Watson","North Melbourne",1984-03-26,181
"4214","Declan Watson","North Melbourne",1998-09-17,191
"4215","Shannon Watt","North Melbourne",1980-11-26,193
"4216","Ronnie Wearmouth","North Melbourne",1950-07-17,175
"4217","Daniel Wells","North Melbourne",1985-02-03,181
"4218","Scott Welsh","North Melbourne",1978-12-07,188
"4219","John White","North Melbourne",1955-07-28,175
"4220","Marcus White","North Melbourne",1990-10-24,185
"4221","Djaran Whyman","North Melbourne",1983-08-21,179
"4222","Mitchell Wilkins","North Melbourne",1994-10-01,184
"4223","Thomas Wilkinson","North Melbourne",1996-03-07,181
"4224","Josh Williams","North Melbourne",1998-06-12,190
"4225","Mark Williams","North Melbourne",1957-10-07,194
"4226","Marley Williams","North Melbourne",1993-07-22,181
"4227","James Wilsen","North Melbourne",1989-07-14,190
"4228","Brian Wilson","North Melbourne",1961-09-30,180
"4229","Mason Wood","North Melbourne",1993-09-13,192
"4230","Maurie Wood","North Melbourne",1944-06-30,179
"4231","Kevin Worthington","North Melbourne",1953-05-25,189
"4232","Rodney Wright","North Melbourne",1960-12-29,181
"4233","Samuel Wright","North Melbourne",1990-07-15,188
"4234","Michael Wundke","North Melbourne",1988-06-23,191
"4235","Paul Wynd","North Melbourne",1976-05-02,190
"4236","Shane Zantuck","North Melbourne",1955-05-20,177
"4237","Cain Ackland","Port Adelaide",1982-03-16,196
"4238","Joe Atley","Port Adelaide",1998-08-04,186
"4239","Logan Austin","Port Adelaide",1995-07-08,196
"4240","Mitchell Banner","Port Adelaide",1990-06-05,179
"4241","Dom Barry","Port Adelaide",1994-03-07,179
"4242","Daniel Bass","Port Adelaide",1987-02-15,198
"4243","Scott Bassett","Port Adelaide",1978-10-09,191
"4244","Nathan Batsanis","Port Adelaide",1988-03-18,178
"4245","Greg Bentley","Port Adelaide",1987-04-09,187
"4246","Matthew Bishop","Port Adelaide",1975-07-11,195
"4247","Nathan Blee","Port Adelaide",1990-09-07,192
"4248","Matthew Bode","Port Adelaide",1979-06-29,178
"4249","Shane Bond","Port Adelaide",1975-07-09,181
"4250","Daniel Boyle","Port Adelaide",1989-01-20,184
"4251","Shayne Breuer","Port Adelaide",1972-09-10,184
"4252","Matthew Broadbent","Port Adelaide",1990-08-01,189
"4253","Dean Brogan","Port Adelaide",1978-12-14,201
"4254","Steven Brosnan","Port Adelaide",1978-10-09,188
"4255","Peter Burgoyne","Port Adelaide",1978-01-29,183
"4256","Danny Butcher","Port Adelaide",1993-01-22,183
"4257","John Butcher","Port Adelaide",1991-07-03,197
"4258","Wylie Buzza","Port Adelaide",1996-03-02,199
"4259","Alipate Carlile","Port Adelaide",1987-04-30,192
"4260","Josh Carr","Port Adelaide",1980-04-29,179
"4261","Tom Carr","Port Adelaide",1978-06-16,182
"4262","Stephen Carter","Port Adelaide",1974-02-05,186
"4263","Domenic Cassisi","Port Adelaide",1982-09-22,184
"4264","Brett Chalmers","Port Adelaide",1973-04-23,195
"4265","Wade Champion","Port Adelaide",1985-11-08,192
"4266","Troy Chaplin","Port Adelaide",1986-02-23,195
"4267","Cameron Cloke","Port Adelaide",1984-12-20,196
"4268","Stuart Cochrane","Port Adelaide",1978-07-20,189
"4269","Che Cockatoo-Collins","Port Adelaide",1975-03-05,181
"4270","Adam Cockshell","Port Adelaide",1986-08-19,198
"4271","Sam Colquhoun","Port Adelaide",1994-12-20,179
"4272","Mark Conway","Port Adelaide",1973-05-20,197
"4273","Chad Cornes","Port Adelaide",1979-11-12,191
"4274","Kane Cornes","Port Adelaide",1983-01-05,183
"4275","Jarrod Cotton","Port Adelaide",1976-04-03,185
"4276","Tobin Cox","Port Adelaide",1999-07-15,181
"4277","Jaxon Crabb","Port Adelaide",1979-11-07,178
"4278","Scott Cummings","Port Adelaide",1974-01-18,194
"4279","Mitchell Curnow","Port Adelaide",1992-12-22,201
"4280","Stephen Daniels","Port Adelaide",1976-09-03,193
"4281","Jason Davenport","Port Adelaide",1985-09-04,185
"4282","Glenn Dawson","Port Adelaide",1990-09-30,186
"4283","Fabian Deluca","Port Adelaide",1987-01-27,203
"4284","Stuart Dew","Port Adelaide",1979-08-18,183
"4285","Donald Dickie","Port Adelaide",1972-05-08,186
"4286","Ian Downsborough","Port Adelaide",1972-01-19,192
"4287","Nathan Eagleton","Port Adelaide",1978-11-10,180
"4288","Brad Ebert","Port Adelaide",1990-04-02,189
"4289","Brett Ebert","Port Adelaide",1983-11-18,179
"4290","Benjamin Eckermann","Port Adelaide",1987-03-12,178
"4291","Brett Eddy","Port Adelaide",1989-08-26,193
"4292","Dale Ellis","Port Adelaide",1983-03-30,197
"4293","Paul Evans","Port Adelaide",1978-12-29,187
"4294","James Ezard","Port Adelaide",1986-03-24,179
"4295","Mitch Farmer","Port Adelaide",1989-01-04,181
"4296","Nigel Fiegert","Port Adelaide",1976-01-28,191
"4297","Daniel Flynn","Port Adelaide",1994-09-24,190
"4298","Robert Forster-Knight","Port Adelaide",1982-04-06,186
"4299","Fabian Francis","Port Adelaide",1973-10-24,177
"4300","Josh Francou","Port Adelaide",1974-08-07,185
"4301","Barnaby French","Port Adelaide",1975-11-25,200
"4302","Paul Geister","Port Adelaide",1972-01-29,191
"4303","Jonathan Giles","Port Adelaide",1988-01-08,201
"4304","Stephen Gilham","Port Adelaide",1984-09-02,192
"4305","Gavin Grose","Port Adelaide",1988-09-02,192
"4306","Riley Grundy","Port Adelaide",2000-07-28,194
"4307","Brent Guerra","Port Adelaide",1982-05-29,182
"4308","Christopher Hall","Port Adelaide",1982-03-03,177
"4309","Scott Harding","Port Adelaide",1986-06-19,181
"4310","Damien Hardwick","Port Adelaide",1972-08-18,180
"4311","Peter Hardy","Port Adelaide",1988-07-09,186
"4312","Tom Harley","Port Adelaide",1978-07-18,192
"4313","Mitchell Harvey","Port Adelaide",1995-08-17,196
"4314","Mark Harwood","Port Adelaide",1978-04-08,188
"4315","Callum Hay","Port Adelaide",1992-02-20,184
"4316","Campbell Heath","Port Adelaide",1991-04-01,188
"4317","Brent Heaver","Port Adelaide",1971-06-15,173
"4318","Adam Heuskes","Port Adelaide",1976-03-20,190
"4319","Cameron Hewett","Port Adelaide",1997-02-26,189
"4320","Cameron Hitchcock","Port Adelaide",1990-07-03,176
"4321","Justin Hoskin","Port Adelaide",1991-09-07,184
"4322","Jarrad Irons","Port Adelaide",1992-09-20,179
"4323","Emmanuel Irra","Port Adelaide",1994-03-25,183
"4324","Ben Jacobs","Port Adelaide",1992-01-09,185
"4325","Roger James","Port Adelaide",1975-10-21,177
"4326","Jordon Johns","Port Adelaide",1991-06-10,186
"4327","Aidyn Johnson","Port Adelaide",1997-10-31,185
"4328","Adam Kingsley","Port Adelaide",1975-08-20,183
"4329","Paul Koulouriotis","Port Adelaide",1982-02-21,184
"4330","Nathan Krakouer","Port Adelaide",1988-05-05,181
"4331","Brendon Lade","Port Adelaide",1976-07-10,199
"4332","Jesse Laurie","Port Adelaide",1990-09-21,184
"4333","Alex Lee","Port Adelaide",1988-09-24,195
"4334","Matthew Lobbe","Port Adelaide",1989-02-12,200
"4335","Bowen Lockwood","Port Adelaide",1978-07-01,195
"4336","Tom Logan","Port Adelaide",1985-07-02,183
"4337","Nathan Lonie","Port Adelaide",1983-03-04,189
"4338","Tim Looby","Port Adelaide",1987-09-02,187
"4339","Nick Lower","Port Adelaide",1987-06-23,187
"4340","Brayden Lyle","Port Adelaide",1973-03-06,178
"4341","Josh Mahoney","Port Adelaide",1977-10-31,180
"4342","Matthew Martin","Port Adelaide",1990-02-23,191
"4343","John McCarthy","Port Adelaide",1989-11-19,189
"4344","Darren Mead","Port Adelaide",1971-03-29,193
"4345","Danny Meyer","Port Adelaide",1986-08-03,183
"4346","Hugh Minson","Port Adelaide",1988-03-09,202
"4347","Kane Mitchell","Port Adelaide",1989-12-01,174
"4348","Angus Monfries","Port Adelaide",1987-01-19,183
"4349","Brett Montgomery","Port Adelaide",1973-06-01,180
"4350","Andrew Moore","Port Adelaide",1991-05-30,189
"4351","Adam Morgan","Port Adelaide",1981-10-28,195
"4352","Danny Morton","Port Adelaide",1973-07-01,175
"4353","Daniel Motlop","Port Adelaide",1982-03-16,185
"4354","Marlon Motlop","Port Adelaide",1990-04-17,179
"4355","Allan Murray","Port Adelaide",1982-05-20,180
"4356","Derek Murray","Port Adelaide",1980-01-25,173
"4357","Chris Naish","Port Adelaide",1971-09-27,172
"4358","Jay Nash","Port Adelaide",1985-12-21,188
"4359","Jake Neade","Port Adelaide",1994-05-29,171
"4360","Ben Newton","Port Adelaide",1992-08-08,183
"4361","Cameron O'Shea","Port Adelaide",1992-03-13,193
"4362","Jesse Palmer","Port Adelaide",1996-10-17,188
"4363","Jake Pasini","Port Adelaide",2001-02-06,192
